JOBID,SUBMITTED_AT,RUNNING_AT,FINISHED_AT,WAIT_DURATION,RUN_DURATION
3733,1296055253,1296055265,1296055285,12,20
3705,1295862922,1296016685,1296063391,153763,46706
3709,1295967062,1295967065,1296113513,3,146448
3737,1296090628,1296113540,1296113546,22912,6
3728,1296040315,1296113615,1296113616,73300,1
3729,1296040319,1296113660,1296113660,73341,0
3710,1295967080,1295967095,1296114863,15,147768
3708,1295966584,1295966585,1296136193,1,169608
3712,1295967191,1295967200,1296142687,9,175487
3739,1296124370,1296142715,1296142715,18345,0
3711,1295967182,1295967185,1296150289,3,183104
3741,1296129396,1296150320,1296150320,20924,0
3735,1296090417,1296090425,1296167486,8,77061
3685,1295775738,1295786975,1296169363,11237,382388
3734,1296090291,1296090306,1296203899,15,113593
3721,1296037979,1296037985,1296205736,6,167751
3519,1295123497,1295127690,1296257703,4193,1130013
3732,1296042054,1296257753,1296257760,215699,7
3745,1296298110,1296298120,1296298129,10,9
3746,1296298113,1296298192,1296298199,79,7
3747,1296298167,1296298237,1296298244,70,7
3730,1296041516,1296113705,1296304307,72189,190602
3754,1296308062,1296308075,1296313989,13,5914
3726,1296040041,1296051230,1296329052,11189,277822
3738,1296124367,1296136220,1296331060,11853,194840
3736,1296090518,1296090532,1296357076,14,266544
3757,1296377232,1296377240,1296377856,8,616
3758,1296377236,1296377240,1296377854,4,614
3743,1296201073,1296201080,1296378196,7,177116
3731,1296041524,1296114890,1296378805,73366,263915
3759,1296378112,1296378125,1296384391,13,6266
3756,1296374895,1296378830,1296398558,3935,19728
3755,1296374844,1296378245,1296398899,3401,20654
3775,1296405698,1296405710,1296406888,12,1178
3774,1296405688,1296405696,1296408712,8,3016
3724,1296039946,1296040460,1296424214,514,383754
3725,1296039956,1296051080,1296425382,11124,374302
3752,1296307929,1296425435,1296456610,117506,31175
3740,1296129392,1296142745,1296471693,13353,328948
3744,1296201076,1296205760,1296508420,4684,302660
3766,1296379829,1296424235,1296537493,44406,113258
3777,1296470502,1296470510,1296561523,8,91013
3770,1296380145,1296537515,1296564871,157370,27356
3765,1296379826,1296398930,1296606277,19104,207347
3772,1296405506,1296606290,1296612643,200784,6353
3773,1296405514,1296612650,1296618980,207136,6330
3597,1295306038,1295333555,1296621144,27517,1287589
3778,1296549524,1296621200,1296625345,71676,4145
3780,1296573105,1296625370,1296631289,52265,5919
3751,1296298998,1296331070,1296634245,32072,303175
3781,1296573109,1296631340,1296637005,58231,5665
3767,1296379831,1296457790,1296640999,77959,183209
3782,1296634137,1296634280,1296641627,143,7347
3789,1296643319,1296643325,1296643326,6,1
3788,1296643313,1296643325,1296643326,12,1
3790,1296643337,1296643340,1296643341,3,1
3783,1296634141,1296637010,1296644048,2869,7038
3785,1296634526,1296641045,1296648091,6519,7046
3791,1296658163,1296658175,1296658176,12,1
3792,1296658223,1296658235,1296658236,12,1
3779,1296563058,1296563060,1296672197,2,109137
3750,1296298423,1296329075,1296673314,30652,344239
3749,1296298394,1296304325,1296701106,5931,396781
3794,1296723181,1296723185,1296723539,4,354
3799,1296724578,1296724581,1296725113,3,532
3802,1296725206,1296725210,1296725211,4,1
3803,1296725284,1296725285,1296725286,1,1
3808,1296727755,1296727760,1296727760,5,0
3806,1296727750,1296727760,1296727760,10,0
3809,1296727758,1296727760,1296727760,2,0
3807,1296727753,1296727761,1296727761,8,0
3797,1296724043,1296724055,1296728461,12,4406
3796,1296723619,1296723620,1296729619,1,5999
3795,1296723555,1296723560,1296732728,5,9168
3798,1296724372,1296724385,1296733106,13,8721
3801,1296725201,1296725210,1296738301,9,13091
3811,1296734657,1296734660,1296741757,3,7097
3776,1296464598,1296619010,1296742369,154412,123359
3769,1296380142,1296508445,1296746182,128303,237737
3810,1296734652,1296734660,1296748086,8,13426
3813,1296734979,1296734990,1296754128,11,19138
3812,1296734878,1296734885,1296754226,7,19341
3805,1296725801,1296725810,1296759659,9,33849
3764,1296379824,1296398585,1296781635,18761,383050
3771,1296380148,1296564875,1296781689,184727,216814
3820,1296794053,1296794060,1296794280,7,220
3821,1296794114,1296794120,1296796126,6,2006
3819,1296793996,1296794000,1296798590,4,4590
3814,1296793469,1296793475,1296800333,6,6858
3816,1296793709,1296793715,1296801939,6,8224
3815,1296793588,1296793595,1296803359,7,9764
3817,1296793789,1296793791,1296808270,2,14479
3818,1296793905,1296793910,1296810592,5,16682
3824,1296804866,1296804875,1296811546,9,6671
3828,1296805314,1296805325,1296814481,11,9156
3787,1296643085,1296643100,1296816554,15,173454
3833,1296817601,1296817610,1296817611,9,1
3827,1296805139,1296805145,1296818652,6,13507
3825,1296805028,1296805040,1296825158,12,20118
3826,1296805116,1296805130,1296826121,14,20991
3823,1296804860,1296804875,1296827000,15,22125
3768,1296380139,1296471725,1296855332,91586,383607
3836,1296863879,1296863885,1296866103,6,2218
3838,1296863885,1296866150,1296868698,2265,2548
3835,1296863876,1296863885,1296868700,9,4815
3837,1296863882,1296863885,1296869469,3,5584
3834,1296863482,1296863495,1296874514,13,11019
3842,1296863896,1296874550,1296876201,10654,1651
3840,1296863890,1296868745,1296877931,4855,9186
3844,1296863901,1296877940,1296879509,14039,1569
3843,1296863898,1296876230,1296881152,12332,4922
3831,1296807720,1296816575,1296886477,8855,69902
3822,1296804590,1296804605,1296887338,15,82733
3832,1296807723,1296819200,1296890196,11477,70996
3841,1296863893,1296869510,1296890665,5617,21155
3829,1296807713,1296811580,1296895150,3867,83570
3846,1296863906,1296881180,1296895261,17274,14081
3839,1296863888,1296868715,1296899775,4827,31060
3853,1296919850,1296919865,1296920165,15,300
3857,1296920418,1296920420,1296925305,2,4885
3850,1296919841,1296919850,1296925949,9,6099
3849,1296919836,1296919850,1296927375,14,7525
3856,1296920125,1296920135,1296932215,10,12080
3852,1296919847,1296919850,1296935124,3,15274
3851,1296919844,1296919850,1296940330,6,20480
3855,1296919969,1296919970,1296958112,1,38142
3858,1296920529,1296920540,1296996554,11,76014
3854,1296919852,1296919865,1297005242,13,85377
3830,1296807717,1296814505,1297007185,6788,192680
3863,1297014995,1297015010,1297015010,15,0
3866,1297015136,1297015146,1297015376,10,230
3867,1297015421,1297015431,1297015464,10,33
3869,1297015806,1297016092,1297016116,286,24
3804,1296725288,1296725300,1297021961,12,296661
3871,1297042669,1297042671,1297042736,2,65
3742,1296168460,1296168470,1297043061,10,874591
3872,1297043328,1297043330,1297043366,2,36
3727,1296040047,1296064250,1297064267,24203,1000017
3873,1297058374,1297058376,1297068166,2,9790
3874,1297069072,1297069086,1297069091,14,5
3875,1297070294,1297070300,1297070336,6,36
3878,1297088183,1297088196,1297088199,13,3
3879,1297088239,1297088240,1297088358,1,118
3876,1297088094,1297088105,1297088358,11,253
3883,1297088482,1297088495,1297088496,13,1
3793,1296722101,1296722107,1297093318,6,371211
3885,1297088899,1297088900,1297096832,1,7932
3877,1297088099,1297088105,1297099912,6,11807
3881,1297088373,1297088375,1297101419,2,13044
3882,1297088463,1297088465,1297166944,2,78479
3786,1296634678,1297064285,1297205596,429607,141311
3892,1297220863,1297220870,1297220871,7,1
3891,1297220860,1297220870,1297220871,10,1
3893,1297220866,1297220870,1297220871,4,1
3890,1297220857,1297220870,1297220871,13,1
3894,1297220995,1297221005,1297222072,10,1067
3847,1296864485,1296864500,1297222501,15,358001
3704,1295824093,1295824101,1297237371,8,1413270
3848,1296919698,1297208090,1297268430,288392,60340
3845,1296863903,1296879545,1297273721,15642,394176
3880,1297088326,1297088330,1297281847,4,193517
3703,1295798246,1295878025,1297286464,79779,1408439
3895,1297221442,1297221455,1297286628,13,65173
3896,1297221445,1297221455,1297294073,10,72618
3897,1297221450,1297221455,1297296564,5,75109
3905,1297302310,1297302320,1297304389,10,2069
3903,1297302302,1297302305,1297305054,3,2749
3902,1297302295,1297302305,1297305056,10,2751
3904,1297302307,1297302320,1297305199,13,2879
3906,1297302316,1297302320,1297305239,4,2919
3907,1297302324,1297302335,1297305282,11,2947
3912,1297302338,1297305275,1297307486,2937,2211
3908,1297302327,1297304420,1297307513,2093,3093
3913,1297302341,1297305320,1297307973,2979,2653
3910,1297302333,1297305095,1297308042,2762,2947
3909,1297302330,1297305065,1297308043,2735,2978
3911,1297302336,1297305215,1297308157,2879,2942
3898,1297221453,1297221455,1297309400,2,87945
3914,1297302344,1297307525,1297309735,5181,2210
3915,1297302346,1297307540,1297309753,5194,2213
3916,1297302349,1297308005,1297310213,5656,2208
3917,1297302360,1297308065,1297311193,5705,3128
3918,1297302363,1297308065,1297311189,5702,3124
3919,1297302367,1297308170,1297311300,5803,3130
3900,1297300416,1297300430,1297311541,14,11111
3922,1297302376,1297309775,1297311884,7399,2109
3923,1297302378,1297310240,1297312349,7862,2109
3886,1297220840,1297220856,1297312577,16,91721
3920,1297302369,1297309445,1297312571,7076,3126
3921,1297302372,1297309760,1297312882,7388,3122
3924,1297302382,1297311215,1297313321,8833,2106
3925,1297302385,1297311230,1297313364,8845,2134
3926,1297302388,1297311335,1297313446,8947,2111
3927,1297302390,1297311905,1297314277,9515,2372
3928,1297302393,1297312370,1297314627,9977,2257
3929,1297302397,1297312610,1297314788,10213,2178
3930,1297302400,1297312610,1297314982,10210,2372
3932,1297302415,1297313345,1297315141,10930,1796
3933,1297302417,1297313390,1297315175,10973,1785
3931,1297302412,1297312925,1297315290,10513,2365
3934,1297302420,1297313495,1297315284,11075,1789
3935,1297302426,1297314305,1297316107,11879,1802
3937,1297302431,1297314800,1297316382,12369,1582
3936,1297302428,1297314650,1297316442,12222,1792
3938,1297302435,1297315010,1297316893,12575,1883
3939,1297302438,1297315175,1297317052,12737,1877
3940,1297302441,1297315190,1297317074,12749,1884
3941,1297302445,1297315325,1297317225,12880,1900
3887,1297220845,1297220855,1297320745,10,99890
3888,1297220849,1297220855,1297338233,6,117378
3889,1297220852,1297220855,1297339027,3,118172
3943,1297303960,1297316135,1297348830,12175,32695
3948,1297303995,1297317110,1297348855,13115,31745
3949,1297303998,1297317245,1297348991,13247,31746
3945,1297303985,1297316480,1297348981,12495,32501
3944,1297303962,1297316405,1297348979,12443,32574
3946,1297303989,1297316930,1297348985,12941,32055
3942,1297303955,1297315325,1297348977,11370,33652
3953,1297304012,1297348865,1297349001,44853,136
3947,1297303992,1297317095,1297348988,13103,31893
3954,1297304014,1297348865,1297349002,44851,137
3950,1297304000,1297320770,1297348995,16770,28225
3951,1297304003,1297338245,1297348998,34242,10753
3952,1297304010,1297339040,1297348999,35030,9959
3991,1297349656,1297349660,1297351860,4,2200
3981,1297349626,1297349630,1297352055,4,2425
3982,1297349629,1297349630,1297352372,1,2742
3984,1297349637,1297349645,1297352489,8,2844
3985,1297349640,1297349645,1297352495,5,2850
3986,1297349643,1297349645,1297352546,2,2901
3989,1297349650,1297349660,1297352565,10,2905
3983,1297349632,1297349645,1297352580,13,2935
3987,1297349645,1297349660,1297352568,15,2908
3990,1297349653,1297349660,1297352697,7,3037
3988,1297349648,1297349660,1297352726,12,3066
3993,1297349663,1297352090,1297354048,2427,1958
3992,1297349659,1297351895,1297354544,2236,2649
3994,1297349667,1297352405,1297354600,2738,2195
3995,1297349669,1297352525,1297354721,2856,2196
3996,1297349672,1297352525,1297354851,2853,2326
4002,1297349720,1297352735,1297354871,3015,2136
3998,1297349677,1297352585,1297354906,2908,2321
4000,1297349682,1297352615,1297354987,2933,2372
4001,1297349684,1297352705,1297355054,3021,2349
3999,1297349679,1297352600,1297355074,2921,2474
3997,1297349674,1297352570,1297355675,2896,3105
4003,1297349723,1297354085,1297356218,4362,2133
4011,1297349749,1297355075,1297356849,5326,1774
4004,1297349726,1297354565,1297356886,4839,2321
4005,1297349729,1297354640,1297356961,4911,2321
4012,1297349752,1297355090,1297356959,5338,1869
4006,1297349733,1297354760,1297357105,5027,2345
4007,1297349735,1297354880,1297357122,5145,2242
4008,1297349741,1297354895,1297357270,5154,2375
4009,1297349744,1297354940,1297357284,5196,2344
4010,1297349747,1297355015,1297357364,5268,2349
4013,1297349755,1297355690,1297357482,5935,1792
4014,1297349757,1297356245,1297357755,6488,1510
4015,1297349779,1297356875,1297358646,7096,1771
4016,1297349781,1297356935,1297358822,7154,1887
4017,1297349786,1297357010,1297358884,7224,1874
4019,1297349791,1297357115,1297358983,7324,1868
4018,1297349789,1297357010,1297358976,7221,1966
4020,1297349794,1297357160,1297359047,7366,1887
4027,1297349943,1297358855,1297427948,8912,69093
4026,1297349940,1297358675,1297429260,8735,70585
4025,1297349936,1297357760,1297432780,7824,75020
4021,1297349922,1297357295,1297446716,7373,89421
4029,1297349955,1297359005,1297452628,9050,93623
4030,1297349958,1297359005,1297453381,9047,94376
4022,1297349925,1297357295,1297455809,7370,98514
4031,1297349960,1297359080,1297458325,9120,99245
4023,1297349930,1297357370,1297459280,7440,101910
4024,1297349932,1297357535,1297475390,7603,117855
4033,1297349965,1297429265,1297492702,79300,63437
4034,1297349967,1297432805,1297511065,82838,78260
4035,1297349972,1297446740,1297515836,96768,69096
4061,1297518149,1297518156,1297518157,7,1
4062,1297518151,1297518156,1297518157,5,1
4071,1297520543,1297520555,1297520557,12,2
4072,1297520546,1297520555,1297520557,9,2
4068,1297520433,1297520435,1297525006,2,4571
4063,1297520406,1297520420,1297525899,14,5479
4069,1297520435,1297520450,1297528560,15,8110
4070,1297520438,1297520450,1297528745,12,8295
4066,1297520427,1297520435,1297530888,8,10453
4065,1297520425,1297520435,1297530898,10,10463
4067,1297520430,1297520435,1297530906,5,10471
4074,1297525706,1297525715,1297531441,9,5726
4064,1297520421,1297520435,1297532435,14,12000
3901,1297300510,1297300520,1297535705,10,235185
4073,1297525704,1297525715,1297535750,11,10035
4036,1297349974,1297452650,1297538615,102676,85965
4032,1297349963,1297427975,1297540436,78012,112461
4041,1297349999,1297475420,1297542043,125421,66623
4037,1297349989,1297453400,1297542979,103411,89579
4038,1297349991,1297455830,1297557322,105839,101492
3639,1295393536,1295404010,1297559236,10474,2155226
4039,1297349994,1297458365,1297560017,108371,101652
4042,1297350001,1297492715,1297564451,142714,71736
4040,1297349996,1297459295,1297575440,109299,116145
4043,1297350004,1297511090,1297578637,161086,67547
3420,1293850189,1293850190,1297588394,1,3738204
4077,1297589620,0,0,-1297589620,0
4083,1297589835,1297589840,1297590135,5,295
4080,1297589823,1297589825,1297590118,2,293
4078,1297589817,1297589825,1297590302,8,477
4079,1297589820,1297589825,1297590300,5,475
4081,1297589826,1297589840,1297590318,14,478
4082,1297589832,1297589840,1297590317,8,477
4092,1297591392,1297591400,1297591414,8,14
4096,1297595423,1297595435,1297595436,12,1
4097,1297595425,1297595435,1297595436,10,1
4101,1297595436,1297595450,1297595451,14,1
4100,1297595434,1297595435,1297595436,1,1
4098,1297595429,1297595435,1297595436,6,1
4099,1297595432,1297595435,1297595436,3,1
4102,1297595763,1297595766,1297596094,3,328
4106,1297595773,1297595780,1297596310,7,530
4107,1297595775,1297595780,1297596314,5,534
4103,1297595765,1297595780,1297596413,15,633
4044,1297350007,1297515875,1297598359,165868,82484
4104,1297595767,1297595781,1297600110,14,4329
4105,1297595770,1297595781,1297600101,11,4320
4076,1297589247,1297589255,1297601707,8,12452
4108,1297603503,1297603505,1297611350,2,7845
4113,1297603516,1297603520,1297611407,4,7887
4118,1297603878,1297603880,1297613013,2,9133
4119,1297603880,1297603895,1297613024,15,9129
4049,1297350025,1297557350,1297620998,207325,63648
4110,1297603508,1297603520,1297622313,12,18793
4109,1297603505,1297603520,1297622402,15,18882
4111,1297603510,1297603520,1297623074,10,19554
4112,1297603513,1297603520,1297623080,7,19560
4116,1297603873,1297603880,1297624830,7,20950
4117,1297603875,1297603880,1297625435,5,21555
4114,1297603867,1297603880,1297626471,13,22591
4115,1297603870,1297603880,1297626549,10,22669
4050,1297350031,1297560050,1297629992,210019,69942
4045,1297350016,1297538660,1297631623,188644,92963
4051,1297350034,1297564490,1297634086,214456,69596
4046,1297350018,1297540460,1297638607,190442,98147
4047,1297350020,1297542065,1297641373,192045,99308
